year_film,year_ceremony,ceremony,category,name,film,winner,year_film_film,imdbID,imdbLink
1997,1998,70,SHORT FILM (Live Action),"Birger Larsen, Thomas Lydholm",Sweethearts?,FALSE,1997Sweethearts?,tt0120256,https://www.imdb.com/title/tt0120256/
1997,1998,70,SHORT FILM (Live Action),"Chris Tashima, Chris Donahue",Visas and Virtue,TRUE,1997Visas and Virtue,tt0141963,https://www.imdb.com/title/tt0141963/
1997,1998,70,SHORT FILM (Live Action),"Kim Magnusson, Anders Thomas Jensen",Wolfgang,FALSE,1997Wolfgang,tt0141995,https://www.imdb.com/title/tt0141995/
1997,1998,70,SOUND,"Paul Massey, Rick Kline, D. M. Hemphill, Keith A. Wester",Air Force One,FALSE,1997Air Force One,tt0118571,https://www.imdb.com/title/tt0118571/
1997,1998,70,SOUND,"Kevin O'Connell, Greg P. Russell, Arthur Rochester",Con Air,FALSE,1997Con Air,tt0118880,https://www.imdb.com/title/tt0118880/
1997,1998,70,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",Contact,FALSE,1997Contact,tt0118884,https://www.imdb.com/title/tt0118884/
1997,1998,70,SOUND,"Andy Nelson, Anna Behlmer, Kirk Francis",L.A. Confidential,FALSE,1997L.A. Confidential,tt0119488,https://www.imdb.com/title/tt0119488/
1997,1998,70,SOUND,"Gary Rydstrom, Tom Johnson, Gary Summers, Mark Ulano",Titanic,TRUE,1997Titanic,tt0120338,https://www.imdb.com/title/tt0120338/
1997,1998,70,SOUND EFFECTS EDITING,"Mark P. Stoeckinger, Per Hallberg",Face/Off,FALSE,1997Face/Off,tt0119094,https://www.imdb.com/title/tt0119094/
1997,1998,70,SOUND EFFECTS EDITING,Mark Mangini,The Fifth Element,FALSE,1997The Fifth Element,tt0119116,https://www.imdb.com/title/tt0119116/
1997,1998,70,SOUND EFFECTS EDITING,"Tom Bellfort, Christopher Boyes",Titanic,TRUE,1997Titanic,tt0120338,https://www.imdb.com/title/tt0120338/
1997,1998,70,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Randal M. Dutra, Michael Lantieri",The Lost World: Jurassic Park,FALSE,1997The Lost World: Jurassic Park,tt0119567,https://www.imdb.com/title/tt0119567/
1997,1998,70,VISUAL EFFECTS,"Phil Tippett, Scott E. Anderson, Alec Gillis, John Richardson",Starship Troopers,FALSE,1997Starship Troopers,tt0120201,https://www.imdb.com/title/tt0120201/
1997,1998,70,VISUAL EFFECTS,"Robert Legato, Mark Lasoff, Thomas L. Fisher, Michael Kanfer",Titanic,TRUE,1997Titanic,tt0120338,https://www.imdb.com/title/tt0120338/
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Paul Attanasio,Donnie Brasco,FALSE,1997Donnie Brasco,tt0119008,https://www.imdb.com/title/tt0119008/
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),"Brian Helgeland, Curtis Hanson",L.A. Confidential,TRUE,1997L.A. Confidential,tt0119488,https://www.imdb.com/title/tt0119488/
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Atom Egoyan,The Sweet Hereafter,FALSE,1997The Sweet Hereafter,tt0120255,https://www.imdb.com/title/tt0120255/
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),"Hilary Henkin, David Mamet",Wag the Dog,FALSE,1997Wag the Dog,tt0120885,https://www.imdb.com/title/tt0120885/
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Hossein Amini,The Wings of the Dove,FALSE,1997The Wings of the Dove,tt0120520,https://www.imdb.com/title/tt0120520/
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Mark Andrus, James L. Brooks;  Story by Mark Andrus",As Good as It Gets,FALSE,1997As Good as It Gets,tt0119822,https://www.imdb.com/title/tt0119822/
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Boogie Nights,FALSE,1997Boogie Nights,tt0118749,https://www.imdb.com/title/tt0118749/
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Deconstructing Harry,FALSE,1997Deconstructing Harry,tt0118954,https://www.imdb.com/title/tt0118954/
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Simon Beaufoy,The Full Monty,FALSE,1997The Full Monty,tt0119164,https://www.imdb.com/title/tt0119164/
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),"Ben Affleck, Matt Damon",Good Will Hunting,TRUE,1997Good Will Hunting,tt0119217,https://www.imdb.com/title/tt0119217/
1997,1998,70,HONORARY AWARD,Stanley Donen in appreciation of a body of work marked by grace,,TRUE,1997,,
1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,TRUE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,FALSE,1998Gods and Monsters,tt0120684,https://www.imdb.com/title/tt0120684/
1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,FALSE,1998Affliction,tt0118564,https://www.imdb.com/title/tt0118564/
1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,FALSE,1998American History X,tt0120586,https://www.imdb.com/title/tt0120586/
1998,1999,71,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,TRUE,1998Affliction,tt0118564,https://www.imdb.com/title/tt0118564/
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,FALSE,1998A Civil Action,tt0120633,https://www.imdb.com/title/tt0120633/
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Truman Show,FALSE,1998The Truman Show,tt0120382,https://www.imdb.com/title/tt0120382/
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Billy Bob Thornton,A Simple Plan,FALSE,1998A Simple Plan,tt0120324,https://www.imdb.com/title/tt0120324/
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,FALSE,1998Central Station,tt0140888,https://www.imdb.com/title/tt0140888/
1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,FALSE,1998One True Thing,tt0120776,https://www.imdb.com/title/tt0120776/
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,FALSE,1998Hilary and Jackie,tt0150915,https://www.imdb.com/title/tt0150915/
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,FALSE,1998Primary Colors,tt0119942,https://www.imdb.com/title/tt0119942/
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,FALSE,1998Little Voice,tt0147004,https://www.imdb.com/title/tt0147004/
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,FALSE,1998Hilary and Jackie,tt0150915,https://www.imdb.com/title/tt0150915/
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,FALSE,1998Gods and Monsters,tt0120684,https://www.imdb.com/title/tt0120684/
1998,1999,71,ART DIRECTION,Art Direction:  John Myhre;  Set Decoration:  Peter Howitt,Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,ART DIRECTION,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,Pleasantville,FALSE,1998Pleasantville,tt0120789,https://www.imdb.com/title/tt0120789/
1998,1999,71,ART DIRECTION,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,ART DIRECTION,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,What Dreams May Come,FALSE,1998What Dreams May Come,tt0120889,https://www.imdb.com/title/tt0120889/
1998,1999,71,CINEMATOGRAPHY,Conrad L. Hall,A Civil Action,FALSE,1998A Civil Action,tt0120633,https://www.imdb.com/title/tt0120633/
1998,1999,71,CINEMATOGRAPHY,Remi Adefarasin,Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,CINEMATOGRAPHY,Janusz Kaminski,Saving Private Ryan,TRUE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,CINEMATOGRAPHY,Richard Greatrex,Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,CINEMATOGRAPHY,John Toll,The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,COSTUME DESIGN,Colleen Atwood,Beloved,FALSE,1998Beloved,tt0120603,https://www.imdb.com/title/tt0120603/
1998,1999,71,COSTUME DESIGN,Alexandra Byrne,Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,COSTUME DESIGN,Judianna Makovsky,Pleasantville,FALSE,1998Pleasantville,tt0120789,https://www.imdb.com/title/tt0120789/
1998,1999,71,COSTUME DESIGN,Sandy Powell,Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,COSTUME DESIGN,Sandy Powell,Velvet Goldmine,FALSE,1998Velvet Goldmine,tt0120879,https://www.imdb.com/title/tt0120879/
1998,1999,71,DIRECTING,Roberto Benigni,Life Is Beautiful,FALSE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,DIRECTING,Steven Spielberg,Saving Private Ryan,TRUE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,DIRECTING,John Madden,Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,DIRECTING,Terrence Malick,The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,DIRECTING,Peter Weir,The Truman Show,FALSE,1998The Truman Show,tt0120382,https://www.imdb.com/title/tt0120382/
1998,1999,71,DOCUMENTARY (Feature),"Matthew Diamond, Jerry Kupfer",Dancemaker,FALSE,1998Dancemaker,tt0175550,https://www.imdb.com/title/tt0175550/
1998,1999,71,DOCUMENTARY (Feature),"Jonathan Stack, Liz Garbus","The Farm: Angola, U.S.A.",FALSE,"1998The Farm: Angola, U.S.A.",tt0139193,https://www.imdb.com/title/tt0139193/
1998,1999,71,DOCUMENTARY (Feature),"James Moll, Ken Lipper",The Last Days,TRUE,1998The Last Days,tt0174852,https://www.imdb.com/title/tt0174852/
1998,1999,71,DOCUMENTARY (Feature),Robert B. Weide,Lenny Bruce: Swear to Tell the Truth,FALSE,1998Lenny Bruce: Swear to Tell the Truth,tt0175844,https://www.imdb.com/title/tt0175844/
1998,1999,71,DOCUMENTARY (Feature),"Barbara Sonneborn, Janet Cole",Regret to Inform,FALSE,1998Regret to Inform,tt0181786,https://www.imdb.com/title/tt0181786/
1998,1999,71,DOCUMENTARY (Short Subject),Keiko Ibi,The Personals: Improvisations on Romance in the Golden Years,TRUE,1998The Personals: Improvisations on Romance in the Golden Years,tt0176018,https://www.imdb.com/title/tt0176018/
1998,1999,71,DOCUMENTARY (Short Subject),Charles Guggenheim,A Place in the Land,FALSE,1998A Place in the Land,tt0189009,https://www.imdb.com/title/tt0189009/
1998,1999,71,DOCUMENTARY (Short Subject),"Shui-Bo Wang, Donald McWilliams",Sunrise over Tiananmen Square,FALSE,1998Sunrise over Tiananmen Square,tt0189121,https://www.imdb.com/title/tt0189121/
1998,1999,71,FILM EDITING,Simona Paggi,Life Is Beautiful,FALSE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,FILM EDITING,Anne V. Coates,Out of Sight,FALSE,1998Out of Sight,tt0120780,https://www.imdb.com/title/tt0120780/
1998,1999,71,FILM EDITING,Michael Kahn,Saving Private Ryan,TRUE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,FILM EDITING,David Gamble,Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,FILM EDITING,"Billy Weber, Leslie Jones, Saar Klein",The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,FOREIGN LANGUAGE FILM,Brazil,Central Station,FALSE,1998Central Station,tt0140888,https://www.imdb.com/title/tt0140888/
1998,1999,71,FOREIGN LANGUAGE FILM,Iran,Children of Heaven,FALSE,1998Children of Heaven,tt0118849,https://www.imdb.com/title/tt0118849/
1998,1999,71,FOREIGN LANGUAGE FILM,Spain,The Grandfather,FALSE,1998The Grandfather,tt0176415,https://www.imdb.com/title/tt0176415/
1998,1999,71,FOREIGN LANGUAGE FILM,Italy,Life Is Beautiful,TRUE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,FOREIGN LANGUAGE FILM,Argentina,Tango,FALSE,1998Tango,tt0120274,https://www.imdb.com/title/tt0120274/
1998,1999,71,MAKEUP,Jenny Shircore,Elizabeth,TRUE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,MAKEUP,"Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke",Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,MAKEUP,"Lisa Westcott, Veronica Brebner",Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,MUSIC (Original Dramatic Score),David Hirschfelder,Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,MUSIC (Original Dramatic Score),Nicola Piovani,Life Is Beautiful,TRUE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,MUSIC (Original Dramatic Score),Randy Newman,Pleasantville,FALSE,1998Pleasantville,tt0120789,https://www.imdb.com/title/tt0120789/
1998,1999,71,MUSIC (Original Dramatic Score),John Williams,Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,MUSIC (Original Dramatic Score),Hans Zimmer,The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,MUSIC (Original Musical or Comedy Score),Randy Newman,A Bug's Life,FALSE,1998A Bug's Life,tt0120623,https://www.imdb.com/title/tt0120623/
1998,1999,71,MUSIC (Original Musical or Comedy Score),Music by Matthew Wilder; Lyrics by David Zippel; Orchestral Score by Jerry Goldsmith,Mulan,FALSE,1998Mulan,tt0120762,https://www.imdb.com/title/tt0120762/
1998,1999,71,MUSIC (Original Musical or Comedy Score),Marc Shaiman,Patch Adams,FALSE,1998Patch Adams,tt0129290,https://www.imdb.com/title/tt0129290/
1998,1999,71,MUSIC (Original Musical or Comedy Score),Music and Lyrics by Stephen Schwartz; Orchestral Score by Hans Zimmer,The Prince of Egypt,FALSE,1998The Prince of Egypt,tt0120794,https://www.imdb.com/title/tt0120794/
1998,1999,71,MUSIC (Original Musical or Comedy Score),Stephen Warbeck,Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,MUSIC (Original Song),Music and Lyric by Diane Warren,Armageddon,FALSE,1998Armageddon,tt0120591,https://www.imdb.com/title/tt0120591/
1998,1999,71,MUSIC (Original Song),"Music by Carole Bayer Sager and David Foster; Lyric by Carole Bayer Sager, David Foster, Tony Renis and Alberto Testa",Quest for Camelot,FALSE,1998Quest for Camelot,tt0120800,https://www.imdb.com/title/tt0120800/
1998,1999,71,MUSIC (Original Song),Music and Lyric by Allison Moorer and Gwil Owen,The Horse Whisperer,FALSE,1998The Horse Whisperer,tt0119314,https://www.imdb.com/title/tt0119314/
1998,1999,71,MUSIC (Original Song),Music and Lyric by Randy Newman,Babe: Pig in the City,FALSE,1998Babe: Pig in the City,tt0120595,https://www.imdb.com/title/tt0120595/
1998,1999,71,MUSIC (Original Song),Music and Lyric by Stephen Schwartz,The Prince of Egypt,TRUE,1998The Prince of Egypt,tt0120794,https://www.imdb.com/title/tt0120794/
1998,1999,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,FALSE,1998Elizabeth,tt0127536,https://www.imdb.com/title/tt0127536/
1998,1999,71,BEST PICTURE,"Elda Ferri and Gianluigi Braschi, Producers",Life Is Beautiful,FALSE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,BEST PICTURE,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,SHORT FILM (Animated),Chris Wedge,Bunny,TRUE,1998Bunny,tt0179011,https://www.imdb.com/title/tt0179011/
1998,1999,71,SHORT FILM (Animated),"Christopher Grace, Jonathan Myerson",The Canterbury Tales,FALSE,1998The Canterbury Tales,tt0188478,https://www.imdb.com/title/tt0188478/
1998,1999,71,SHORT FILM (Animated),Mark Baker,Jolly Roger,FALSE,1998Jolly Roger,tt0188723,https://www.imdb.com/title/tt0188723/
1998,1999,71,SHORT FILM (Animated),"Mark Osborne, Steve Kalafer",More,FALSE,1998More,tt0188913,https://www.imdb.com/title/tt0188913/
1998,1999,71,SHORT FILM (Animated),"Karsten Kiilerich, Stefan Fjeldmark",When Life Departs,FALSE,1998When Life Departs,tt0189205,https://www.imdb.com/title/tt0189205/
1998,1999,71,SHORT FILM (Live Action),"Will Speck, Josh Gordon",Culture,FALSE,1998Culture,tt0157496,https://www.imdb.com/title/tt0157496/
1998,1999,71,SHORT FILM (Live Action),"Kim Magnusson, Anders Thomas Jensen",Election Night (Valgaften),TRUE,1998Election Night (Valgaften),tt0189179,https://www.imdb.com/title/tt0189179/
1998,1999,71,SHORT FILM (Live Action),"Alexander Jovy, JJ Keith",Holiday Romance,FALSE,1998Holiday Romance,tt0188667,https://www.imdb.com/title/tt0188667/
1998,1999,71,SHORT FILM (Live Action),Vivian Goffette,La Carte Postale (The Postcard),FALSE,1998La Carte Postale (The Postcard),tt0188485,https://www.imdb.com/title/tt0188485/
1998,1999,71,SHORT FILM (Live Action),"Simon Sandquist, Joel Bergvall",Victor,FALSE,1998Victor,tt0189186,https://www.imdb.com/title/tt0189186/
1998,1999,71,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",Armageddon,FALSE,1998Armageddon,tt0120591,https://www.imdb.com/title/tt0120591/
1998,1999,71,SOUND,"Kevin O'Connell, Greg P. Russell, Pud Cusack",The Mask of Zorro,FALSE,1998The Mask of Zorro,tt0120746,https://www.imdb.com/title/tt0120746/
1998,1999,71,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,TRUE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,SOUND,"Robin O'Donoghue, Dominic Lester, Peter Glossop",Shakespeare in Love,FALSE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,SOUND,"Andy Nelson, Anna Behlmer, Paul Brincat",The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,SOUND EFFECTS EDITING,George Watters II,Armageddon,FALSE,1998Armageddon,tt0120591,https://www.imdb.com/title/tt0120591/
1998,1999,71,SOUND EFFECTS EDITING,David McMoyler,The Mask of Zorro,FALSE,1998The Mask of Zorro,tt0120746,https://www.imdb.com/title/tt0120746/
1998,1999,71,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,TRUE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,VISUAL EFFECTS,"Richard R. Hoover, Pat McClung, John Frazier",Armageddon,FALSE,1998Armageddon,tt0120591,https://www.imdb.com/title/tt0120591/
1998,1999,71,VISUAL EFFECTS,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell",Mighty Joe Young,FALSE,1998Mighty Joe Young,tt0120751,https://www.imdb.com/title/tt0120751/
1998,1999,71,VISUAL EFFECTS,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,TRUE,1998What Dreams May Come,tt0120889,https://www.imdb.com/title/tt0120889/
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,Gods and Monsters,TRUE,1998Gods and Monsters,tt0120684,https://www.imdb.com/title/tt0120684/
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott Frank,Out of Sight,FALSE,1998Out of Sight,tt0120780,https://www.imdb.com/title/tt0120780/
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Elaine May,Primary Colors,FALSE,1998Primary Colors,tt0119942,https://www.imdb.com/title/tt0119942/
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott B. Smith,A Simple Plan,FALSE,1998A Simple Plan,tt0120324,https://www.imdb.com/title/tt0120324/
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Terrence Malick,The Thin Red Line,FALSE,1998The Thin Red Line,tt0120863,https://www.imdb.com/title/tt0120863/
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",Bulworth,FALSE,1998Bulworth,tt0118798,https://www.imdb.com/title/tt0118798/
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Vincenzo Cerami, Roberto Benigni",Life Is Beautiful,FALSE,1998Life Is Beautiful,tt0118799,https://www.imdb.com/title/tt0118799/
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,Saving Private Ryan,FALSE,1998Saving Private Ryan,tt0120815,https://www.imdb.com/title/tt0120815/
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",Shakespeare in Love,TRUE,1998Shakespeare in Love,tt0138097,https://www.imdb.com/title/tt0138097/
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),Andrew Niccol,The Truman Show,FALSE,1998The Truman Show,tt0120382,https://www.imdb.com/title/tt0120382/
1998,1999,71,HONORARY AWARD,Elia Kazan in recognition of his indelible contributions to the art of motion picture direction.,,TRUE,1998,,
1998,1999,71,IRVING G. THALBERG MEMORIAL AWARD,Norman Jewison,,TRUE,1998,,
1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,FALSE,1999The Straight Story,tt0166896,https://www.imdb.com/title/tt0166896/
1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,FALSE,1999Sweet and Lowdown,tt0158371,https://www.imdb.com/title/tt0158371/
1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,TRUE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,FALSE,1999The Hurricane,tt0174856,https://www.imdb.com/title/tt0174856/
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,TRUE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Tom Cruise,Magnolia,FALSE,1999Magnolia,tt0175880,https://www.imdb.com/title/tt0175880/
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,FALSE,1999The Green Mile,tt0120689,https://www.imdb.com/title/tt0120689/
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,FALSE,1999The Talented Mr. Ripley,tt0134119,https://www.imdb.com/title/tt0134119/
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,FALSE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,FALSE,1999Tumbleweeds,tt0161023,https://www.imdb.com/title/tt0161023/
1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,FALSE,1999The End of the Affair,tt0172396,https://www.imdb.com/title/tt0172396/
1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,FALSE,1999Music of the Heart,tt0166943,https://www.imdb.com/title/tt0166943/
1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,TRUE,1999Boys Don't Cry,tt0171804,https://www.imdb.com/title/tt0171804/
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE,"1999Girl, Interrupted",tt0172493,https://www.imdb.com/title/tt0172493/
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE,1999Being John Malkovich,tt0120601,https://www.imdb.com/title/tt0120601/
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE,1999Sweet and Lowdown,tt0158371,https://www.imdb.com/title/tt0158371/
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,FALSE,1999Boys Don't Cry,tt0171804,https://www.imdb.com/title/tt0171804/
1999,2000,72,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,Anna and the King,FALSE,1999Anna and the King,tt0166485,https://www.imdb.com/title/tt0166485/
